"data";"valor"
"18/09/2007";"1,8952"
"19/09/2007";"1,8631"
"20/09/2007";"1,8629"
"21/09/2007";"1,8610"
"24/09/2007";"1,8686"
"25/09/2007";"1,8648"
"26/09/2007";"1,8485"
"27/09/2007";"1,8401"
"28/09/2007";"1,8381"
"01/10/2007";"1,8217"
"02/10/2007";"1,8227"
"03/10/2007";"1,8266"
"04/10/2007";"1,8276"
"05/10/2007";"1,8084"
"08/10/2007";"1,8125"
"09/10/2007";"1,8100"
"10/10/2007";"1,8040"
"11/10/2007";"1,7912"
"15/10/2007";"1,8070"
"16/10/2007";"1,8234"
"17/10/2007";"1,8130"
"18/10/2007";"1,8063"
"19/10/2007";"1,7956"
"22/10/2007";"1,8198"
"23/10/2007";"1,7999"
"24/10/2007";"1,7961"
"25/10/2007";"1,7888"
"26/10/2007";"1,7744"
"29/10/2007";"1,7587"
"30/10/2007";"1,7544"
"31/10/2007";"1,7432"
"01/11/2007";"1,7452"
"05/11/2007";"1,7548"
"06/11/2007";"1,7317"
"07/11/2007";"1,7392"
"08/11/2007";"1,7346"
"09/11/2007";"1,7482"
"12/11/2007";"1,7732"
"13/11/2007";"1,7674"
"14/11/2007";"1,7370"
"16/11/2007";"1,7406"
"19/11/2007";"1,7585"
"20/11/2007";"1,7639"
"21/11/2007";"1,7858"
"22/11/2007";"1,7739"
"23/11/2007";"1,7954"
"26/11/2007";"1,8102"
"27/11/2007";"1,8493"
"28/11/2007";"1,8010"
"29/11/2007";"1,7897"
"30/11/2007";"1,7829"
"03/12/2007";"1,7880"
"04/12/2007";"1,8225"
"05/12/2007";"1,7948"
"06/12/2007";"1,7865"
"07/12/2007";"1,7608"
"10/12/2007";"1,7612"
"11/12/2007";"1,7642"
"12/12/2007";"1,7616"
"13/12/2007";"1,7738"
"14/12/2007";"1,7951"
"17/12/2007";"1,8115"
"18/12/2007";"1,8083"
"19/12/2007";"1,8011"
"20/12/2007";"1,8024"
"21/12/2007";"1,7958"
"24/12/2007";"1,7901"
"26/12/2007";"1,7787"
"27/12/2007";"1,7663"
"28/12/2007";"1,7705"
"31/12/2007";"1,7705"
"02/01/2008";"1,7714"
"03/01/2008";"1,7561"
"04/01/2008";"1,7566"
"07/01/2008";"1,7667"
"08/01/2008";"1,7546"
"09/01/2008";"1,7683"
"10/01/2008";"1,7620"
"11/01/2008";"1,7528"
"14/01/2008";"1,7406"
"15/01/2008";"1,7442"
"16/01/2008";"1,7622"
"17/01/2008";"1,7679"
"18/01/2008";"1,7842"
"21/01/2008";"1,8293"
"22/01/2008";"1,8033"
"23/01/2008";"1,8139"
"24/01/2008";"1,7875"
"25/01/2008";"1,7904"
"28/01/2008";"1,7898"
"29/01/2008";"1,7754"
"30/01/2008";"1,7794"
"31/01/2008";"1,7595"
"01/02/2008";"1,7443"
"06/02/2008";"1,7523"
"07/02/2008";"1,7619"
"08/02/2008";"1,7673"
"11/02/2008";"1,7593"
"12/02/2008";"1,7470"
"13/02/2008";"1,7451"
"14/02/2008";"1,7461"
"15/02/2008";"1,7533"
"18/02/2008";"1,7386"
"19/02/2008";"1,7321"
"20/02/2008";"1,7343"
"21/02/2008";"1,7096"
"22/02/2008";"1,7032"
"25/02/2008";"1,7054"
"26/02/2008";"1,6874"
"27/02/2008";"1,6707"
"28/02/2008";"1,6715"
"29/02/2008";"1,6825"
"03/03/2008";"1,6808"
"04/03/2008";"1,6722"
"05/03/2008";"1,6692"
"06/03/2008";"1,6712"
"07/03/2008";"1,6833"
"10/03/2008";"1,6988"
"11/03/2008";"1,6939"
"12/03/2008";"1,6788"
"13/03/2008";"1,6963"
"14/03/2008";"1,6939"
"17/03/2008";"1,7240"
"18/03/2008";"1,6999"
"19/03/2008";"1,7037"
"20/03/2008";"1,7416"
"24/03/2008";"1,7399"
"25/03/2008";"1,7333"
"26/03/2008";"1,7280"
"27/03/2008";"1,7337"
"28/03/2008";"1,7448"
"31/03/2008";"1,7483"
"01/04/2008";"1,7526"
"02/04/2008";"1,7265"
"03/04/2008";"1,7244"
"04/04/2008";"1,7109"
"07/04/2008";"1,6982"
"08/04/2008";"1,7030"
"09/04/2008";"1,6870"
"10/04/2008";"1,6814"
"11/04/2008";"1,6868"
"14/04/2008";"1,6859"
"15/04/2008";"1,6814"
"16/04/2008";"1,6691"
"17/04/2008";"1,6580"
"18/04/2008";"1,6685"
"22/04/2008";"1,6567"
"23/04/2008";"1,6574"
"24/04/2008";"1,6679"
"25/04/2008";"1,6680"
"28/04/2008";"1,6756"
"29/04/2008";"1,7050"
"30/04/2008";"1,6864"
"02/05/2008";"1,6498"
"05/05/2008";"1,6570"
"06/05/2008";"1,6607"
"07/05/2008";"1,6733"
"08/05/2008";"1,6928"
"09/05/2008";"1,6941"
"12/05/2008";"1,6735"
"13/05/2008";"1,6575"
"14/05/2008";"1,6633"
"15/05/2008";"1,6593"
"16/05/2008";"1,6426"
"19/05/2008";"1,6452"
"20/05/2008";"1,6562"
"21/05/2008";"1,6484"
"23/05/2008";"1,6539"
"26/05/2008";"1,6602"
"27/05/2008";"1,6673"
"28/05/2008";"1,6622"
"29/05/2008";"1,6488"
"30/05/2008";"1,6286"
"02/06/2008";"1,6312"
"03/06/2008";"1,6207"
"04/06/2008";"1,6299"
"05/06/2008";"1,6254"
"06/06/2008";"1,6274"
"09/06/2008";"1,6257"
"10/06/2008";"1,6384"
"11/06/2008";"1,6420"
"12/06/2008";"1,6392"
"13/06/2008";"1,6360"
"16/06/2008";"1,6269"
"17/06/2008";"1,6119"
"18/06/2008";"1,6105"
"19/06/2008";"1,6043"
"20/06/2008";"1,6034"
"23/06/2008";"1,6109"
"24/06/2008";"1,6038"
"25/06/2008";"1,5993"
"26/06/2008";"1,5943"
"27/06/2008";"1,6069"
"30/06/2008";"1,5911"
"01/07/2008";"1,6053"
"02/07/2008";"1,5985"
"03/07/2008";"1,6081"
"04/07/2008";"1,6092"
"07/07/2008";"1,6033"
"08/07/2008";"1,6019"
"09/07/2008";"1,6084"
"10/07/2008";"1,6139"
"11/07/2008";"1,6024"
"14/07/2008";"1,5934"
"15/07/2008";"1,5902"
"16/07/2008";"1,5952"
"17/07/2008";"1,5905"
"18/07/2008";"1,5930"
"21/07/2008";"1,5810"
"22/07/2008";"1,5803"
"23/07/2008";"1,5826"
"24/07/2008";"1,5773"
"25/07/2008";"1,5737"
"28/07/2008";"1,5746"
"29/07/2008";"1,5722"
"30/07/2008";"1,5633"
"31/07/2008";"1,5658"
"01/08/2008";"1,5585"
"04/08/2008";"1,5651"
"05/08/2008";"1,5724"
"06/08/2008";"1,5774"
"07/08/2008";"1,5835"
"08/08/2008";"1,6128"
"11/08/2008";"1,6140"
"12/08/2008";"1,6153"
"13/08/2008";"1,6203"
"14/08/2008";"1,6196"
"15/08/2008";"1,6381"
"18/08/2008";"1,6341"
"19/08/2008";"1,6335"
"20/08/2008";"1,6199"
"21/08/2008";"1,6135"
"22/08/2008";"1,6209"
"25/08/2008";"1,6267"
"26/08/2008";"1,6367"
"27/08/2008";"1,6205"
"28/08/2008";"1,6254"
"29/08/2008";"1,6336"
"01/09/2008";"1,6439"
"02/09/2008";"1,6594"
"03/09/2008";"1,6720"
"04/09/2008";"1,7002"
"05/09/2008";"1,7297"
"08/09/2008";"1,7274"
"09/09/2008";"1,7536"
"10/09/2008";"1,7850"
"11/09/2008";"1,8247"
"12/09/2008";"1,7904"
"15/09/2008";"1,8117"
"16/09/2008";"1,8402"
"17/09/2008";"1,8652"
"18/09/2008";"1,9151"
"19/09/2008";"1,8390"
"22/09/2008";"1,7981"
"23/09/2008";"1,8234"
"24/09/2008";"1,8437"
"25/09/2008";"1,8269"
"26/09/2008";"1,8547"
"29/09/2008";"1,9551"
"30/09/2008";"1,9135"
"01/10/2008";"1,9205"
"02/10/2008";"2,0073"
"03/10/2008";"2,0532"
"06/10/2008";"2,1761"
"07/10/2008";"2,1875"
"08/10/2008";"2,3916"
"09/10/2008";"2,1810"
"10/10/2008";"2,2872"
"13/10/2008";"2,1554"
"14/10/2008";"2,0781"
"15/10/2008";"2,1543"
"16/10/2008";"2,1846"
"17/10/2008";"2,1012"
"20/10/2008";"2,1166"
"21/10/2008";"2,1933"
"22/10/2008";"2,3642"
"23/10/2008";"2,3139"
"24/10/2008";"2,3104"
"27/10/2008";"2,2516"
"28/10/2008";"2,1692"
"29/10/2008";"2,1312"
"30/10/2008";"2,1143"
"31/10/2008";"2,1145"
"03/11/2008";"2,1810"
"04/11/2008";"2,1219"
"05/11/2008";"2,1202"
"06/11/2008";"2,1585"
"07/11/2008";"2,1605"
"10/11/2008";"2,1327"
"11/11/2008";"2,2002"
"12/11/2008";"2,2624"
"13/11/2008";"2,3306"
"14/11/2008";"2,2792"
"17/11/2008";"2,2932"
"18/11/2008";"2,2988"
"19/11/2008";"2,3758"
"20/11/2008";"2,3954"
"21/11/2008";"2,4269"
"24/11/2008";"2,3492"
"25/11/2008";"2,3048"
"26/11/2008";"2,3213"
"27/11/2008";"2,2649"
"28/11/2008";"2,3323"
"01/12/2008";"2,3557"
"02/12/2008";"2,3449"
"03/12/2008";"2,4205"
"04/12/2008";"2,4897"
"05/12/2008";"2,4996"
"08/12/2008";"2,4681"
"09/12/2008";"2,4821"
"10/12/2008";"2,4675"
"11/12/2008";"2,3389"
"12/12/2008";"2,3912"
"15/12/2008";"2,3682"
"16/12/2008";"2,3775"
"17/12/2008";"2,3568"
"18/12/2008";"2,3564"
"19/12/2008";"2,3851"
"22/12/2008";"2,3732"
"23/12/2008";"2,3821"
"24/12/2008";"2,3743"
"26/12/2008";"2,3605"
"29/12/2008";"2,3948"
"30/12/2008";"2,3362"
"31/12/2008";"2,3362"
"02/01/2009";"2,3290"
"05/01/2009";"2,2772"
"06/01/2009";"2,1881"
"07/01/2009";"2,2166"
"08/01/2009";"2,2675"
"09/01/2009";"2,2859"
"12/01/2009";"2,2961"
"13/01/2009";"2,3075"
"14/01/2009";"2,3333"
"15/01/2009";"2,3795"
"16/01/2009";"2,3240"
"19/01/2009";"2,3298"
"20/01/2009";"2,3540"
"21/01/2009";"2,3536"
"22/01/2009";"2,3291"
"23/01/2009";"2,3560"
"26/01/2009";"2,3141"
"27/01/2009";"2,3101"
"28/01/2009";"2,2974"
"29/01/2009";"2,2753"
"30/01/2009";"2,3154"
"02/02/2009";"2,3467"
"03/02/2009";"2,3136"
"04/02/2009";"2,2986"
"05/02/2009";"2,3057"
"06/02/2009";"2,2650"
"09/02/2009";"2,2438"
"10/02/2009";"2,2520"
"11/02/2009";"2,2862"
"12/02/2009";"2,2901"
"13/02/2009";"2,2672"
"16/02/2009";"2,2711"
"17/02/2009";"2,3123"
"18/02/2009";"2,3388"
"19/02/2009";"2,3241"
"20/02/2009";"2,3908"
"25/02/2009";"2,3806"
"26/02/2009";"2,3495"
"27/02/2009";"2,3776"
"02/03/2009";"2,4113"
"03/03/2009";"2,4210"
"04/03/2009";"2,3909"
"05/03/2009";"2,3814"
"06/03/2009";"2,3760"
"09/03/2009";"2,3773"
"10/03/2009";"2,3507"
"11/03/2009";"2,3358"
"12/03/2009";"2,3150"
"13/03/2009";"2,3004"
"16/03/2009";"2,2697"
"17/03/2009";"2,2825"
"18/03/2009";"2,2798"
"19/03/2009";"2,2371"
"20/03/2009";"2,2559"
"23/03/2009";"2,2497"
"24/03/2009";"2,2559"
"25/03/2009";"2,2427"
"26/03/2009";"2,2367"
"27/03/2009";"2,2737"
"30/03/2009";"2,3289"
"31/03/2009";"2,3144"
"01/04/2009";"2,2891"
"02/04/2009";"2,2347"
"03/04/2009";"2,2064"
"06/04/2009";"2,2244"
"07/04/2009";"2,2241"
"08/04/2009";"2,2006"
"09/04/2009";"2,1758"
"13/04/2009";"2,1691"
"14/04/2009";"2,1868"
"15/04/2009";"2,1984"
"16/04/2009";"2,1783"
"17/04/2009";"2,1856"
"20/04/2009";"2,2342"
"22/04/2009";"2,2120"
"23/04/2009";"2,2099"
"24/04/2009";"2,1925"
"27/04/2009";"2,2157"
"28/04/2009";"2,2029"
"29/04/2009";"2,1830"
"30/04/2009";"2,1775"
"04/05/2009";"2,1361"
"05/05/2009";"2,1468"
"06/05/2009";"2,1205"
"07/05/2009";"2,0976"
"08/05/2009";"2,0742"
"11/05/2009";"2,0571"
"12/05/2009";"2,0641"
"13/05/2009";"2,0984"
"14/05/2009";"2,0921"
"15/05/2009";"2,0754"
"18/05/2009";"2,0776"
"19/05/2009";"2,0480"
"20/05/2009";"2,0191"
"21/05/2009";"2,0256"
"22/05/2009";"2,0271"
"25/05/2009";"2,0226"
"26/05/2009";"2,0253"
"27/05/2009";"2,0087"
"28/05/2009";"2,0136"
"29/05/2009";"1,9722"
"01/06/2009";"1,9432"
"02/06/2009";"1,9362"
"03/06/2009";"1,9592"
"04/06/2009";"1,9489"
"05/06/2009";"1,9526"
"08/06/2009";"1,9696"
"09/06/2009";"1,9377"
"10/06/2009";"1,9466"
"12/06/2009";"1,9293"
"15/06/2009";"1,9450"
"16/06/2009";"1,9453"
"17/06/2009";"1,9776"
"18/06/2009";"1,9701"
"19/06/2009";"1,9584"
"22/06/2009";"2,0066"
"23/06/2009";"2,0011"
"24/06/2009";"1,9716"
"25/06/2009";"1,9554"
"26/06/2009";"1,9388"
"29/06/2009";"1,9479"
"30/06/2009";"1,9508"
"01/07/2009";"1,9334"
"02/07/2009";"1,9461"
"03/07/2009";"1,9466"
"06/07/2009";"1,9703"
"07/07/2009";"1,9633"
"08/07/2009";"1,9974"
"09/07/2009";"1,9913"
"10/07/2009";"2,0139"
"13/07/2009";"1,9887"
"14/07/2009";"1,9696"
"15/07/2009";"1,9412"
"16/07/2009";"1,9332"
"17/07/2009";"1,9282"
"20/07/2009";"1,9060"
"21/07/2009";"1,9035"
"22/07/2009";"1,9021"
"23/07/2009";"1,8914"
"24/07/2009";"1,8952"
"27/07/2009";"1,8829"
"28/07/2009";"1,8811"
"29/07/2009";"1,8974"
"30/07/2009";"1,8803"
"31/07/2009";"1,8718"
"03/08/2009";"1,8361"
"04/08/2009";"1,8264"
"05/08/2009";"1,8173"
"06/08/2009";"1,8340"
"07/08/2009";"1,8224"
"10/08/2009";"1,8404"
"11/08/2009";"1,8449"
"12/08/2009";"1,8378"
"13/08/2009";"1,8317"
"14/08/2009";"1,8377"
"17/08/2009";"1,8674"
"18/08/2009";"1,8566"
"19/08/2009";"1,8425"
"20/08/2009";"1,8426"
"21/08/2009";"1,8289"
"24/08/2009";"1,8331"
"25/08/2009";"1,8411"
"26/08/2009";"1,8662"
"27/08/2009";"1,8661"
"28/08/2009";"1,8732"
"31/08/2009";"1,8856"
"01/09/2009";"1,8821"
"02/09/2009";"1,9030"
"03/09/2009";"1,8694"
"04/09/2009";"1,8493"
"08/09/2009";"1,8246"
"09/09/2009";"1,8272"
"10/09/2009";"1,8253"
"11/09/2009";"1,8171"
"14/09/2009";"1,8189"
"15/09/2009";"1,8079"
"16/09/2009";"1,7976"
"17/09/2009";"1,8086"
"18/09/2009";"1,8041"
"21/09/2009";"1,8164"
"22/09/2009";"1,8053"
"23/09/2009";"1,7908"
"24/09/2009";"1,7909"
"25/09/2009";"1,8009"
"28/09/2009";"1,7902"
"29/09/2009";"1,7920"
"30/09/2009";"1,7773"
"01/10/2009";"1,7786"
"02/10/2009";"1,7836"
"05/10/2009";"1,7665"
"06/10/2009";"1,7525"
"07/10/2009";"1,7587"
"08/10/2009";"1,7404"
"09/10/2009";"1,7381"
"13/10/2009";"1,7290"
"14/10/2009";"1,7091"
"15/10/2009";"1,7029"
"16/10/2009";"1,7127"
"19/10/2009";"1,7122"
"20/10/2009";"1,7442"
"21/10/2009";"1,7432"
"22/10/2009";"1,7296"
"23/10/2009";"1,7105"
"26/10/2009";"1,7149"
"27/10/2009";"1,7334"
"28/10/2009";"1,7439"
"29/10/2009";"1,7428"
"30/10/2009";"1,7432"
"03/11/2009";"1,7580"
"04/11/2009";"1,7263"
"05/11/2009";"1,7232"
"06/11/2009";"1,7171"
"09/11/2009";"1,7016"
"10/11/2009";"1,7088"
"11/11/2009";"1,7104"
"12/11/2009";"1,7242"
"13/11/2009";"1,7282"
"16/11/2009";"1,7119"
"17/11/2009";"1,7145"
"18/11/2009";"1,7095"
"19/11/2009";"1,7279"
"20/11/2009";"1,7348"
"23/11/2009";"1,7237"
"24/11/2009";"1,7274"
"25/11/2009";"1,7264"
"26/11/2009";"1,7401"
"27/11/2009";"1,7435"
"30/11/2009";"1,7497"
"01/12/2009";"1,7285"
"02/12/2009";"1,7193"
"03/12/2009";"1,7088"
"04/12/2009";"1,7123"
"07/12/2009";"1,7294"
"08/12/2009";"1,7474"
"09/12/2009";"1,7603"
"10/12/2009";"1,7619"
"11/12/2009";"1,7513"
"14/12/2009";"1,7475"
"15/12/2009";"1,7549"
"16/12/2009";"1,7510"
"17/12/2009";"1,7815"
"18/12/2009";"1,7871"
"21/12/2009";"1,7779"
"22/12/2009";"1,7817"
"23/12/2009";"1,7755"
"24/12/2009";"1,7519"
"28/12/2009";"1,7390"
"29/12/2009";"1,7413"
"30/12/2009";"1,7404"
"31/12/2009";"1,7404"
"04/01/2010";"1,7232"
"05/01/2010";"1,7219"
"06/01/2010";"1,7329"
"07/01/2010";"1,7405"
"08/01/2010";"1,7382"
"11/01/2010";"1,7315"
"12/01/2010";"1,7431"
"13/01/2010";"1,7434"
"14/01/2010";"1,7640"
"15/01/2010";"1,7703"
"18/01/2010";"1,7713"
"19/01/2010";"1,7739"
"20/01/2010";"1,7846"
"21/01/2010";"1,7895"
"22/01/2010";"1,8179"
"25/01/2010";"1,8186"
"26/01/2010";"1,8359"
"27/01/2010";"1,8505"
"28/01/2010";"1,8552"
"29/01/2010";"1,8740"
"01/02/2010";"1,8765"
"02/02/2010";"1,8355"
"03/02/2010";"1,8329"
"04/02/2010";"1,8707"
"05/02/2010";"1,8745"
"08/02/2010";"1,8722"
"09/02/2010";"1,8542"
"10/02/2010";"1,8475"
"11/02/2010";"1,8508"
"12/02/2010";"1,8662"
"17/02/2010";"1,8305"
"18/02/2010";"1,8258"
"19/02/2010";"1,8108"
"22/02/2010";"1,8038"
"23/02/2010";"1,8178"
"24/02/2010";"1,8195"
"25/02/2010";"1,8356"
"26/02/2010";"1,8102"
"01/03/2010";"1,7992"
"02/03/2010";"1,7843"
"03/03/2010";"1,7838"
"04/03/2010";"1,7880"
"05/03/2010";"1,7816"
"08/03/2010";"1,7818"
"09/03/2010";"1,7891"
"10/03/2010";"1,7708"
"11/03/2010";"1,7685"
"12/03/2010";"1,7629"
"15/03/2010";"1,7636"
"16/03/2010";"1,7658"
"17/03/2010";"1,7632"
"18/03/2010";"1,7840"
"19/03/2010";"1,7946"
"22/03/2010";"1,8022"
"23/03/2010";"1,7805"
"24/03/2010";"1,7896"
"25/03/2010";"1,8000"
"26/03/2010";"1,8223"
"29/03/2010";"1,8056"
"30/03/2010";"1,7944"
"31/03/2010";"1,7802"
"01/04/2010";"1,7693"
"05/04/2010";"1,7565"
"06/04/2010";"1,7597"
"07/04/2010";"1,7654"
"08/04/2010";"1,7798"
"09/04/2010";"1,7722"
"12/04/2010";"1,7600"
"13/04/2010";"1,7576"
"14/04/2010";"1,7438"
"15/04/2010";"1,7475"
"16/04/2010";"1,7550"
"19/04/2010";"1,7580"
"20/04/2010";"1,7489"
"22/04/2010";"1,7618"
"23/04/2010";"1,7616"
"26/04/2010";"1,7438"
"27/04/2010";"1,7584"
"28/04/2010";"1,7550"
"29/04/2010";"1,7313"
"30/04/2010";"1,7298"
"03/05/2010";"1,7307"
"04/05/2010";"1,7549"
"05/05/2010";"1,7854"
"06/05/2010";"1,8345"
"07/05/2010";"1,8335"
"10/05/2010";"1,7825"
"11/05/2010";"1,7835"
"12/05/2010";"1,7715"
"13/05/2010";"1,7729"
"14/05/2010";"1,7959"
"17/05/2010";"1,8037"
"18/05/2010";"1,7913"
"19/05/2010";"1,8358"
"20/05/2010";"1,8669"
"21/05/2010";"1,8702"
"24/05/2010";"1,8514"
"25/05/2010";"1,8803"
"26/05/2010";"1,8453"
"27/05/2010";"1,8320"
"28/05/2010";"1,8221"
"31/05/2010";"1,8159"
"01/06/2010";"1,8247"
"02/06/2010";"1,8354"
"04/06/2010";"1,8393"
"07/06/2010";"1,8626"
"08/06/2010";"1,8650"
"09/06/2010";"1,8415"
"10/06/2010";"1,8177"
"11/06/2010";"1,8117"
"14/06/2010";"1,8022"
"15/06/2010";"1,7963"
"16/06/2010";"1,7885"
"17/06/2010";"1,7809"
"18/06/2010";"1,7753"
"21/06/2010";"1,7655"
"22/06/2010";"1,7672"
"23/06/2010";"1,7900"
"24/06/2010";"1,7899"
"25/06/2010";"1,7773"
"28/06/2010";"1,7818"
"29/06/2010";"1,8068"
"30/06/2010";"1,8007"
"01/07/2010";"1,7998"
"02/07/2010";"1,7777"
"05/07/2010";"1,7747"
"06/07/2010";"1,7657"
"07/07/2010";"1,7711"
"08/07/2010";"1,7644"
"09/07/2010";"1,7564"
"12/07/2010";"1,7636"
"13/07/2010";"1,7517"
"14/07/2010";"1,7649"
"15/07/2010";"1,7682"
"16/07/2010";"1,7784"
"19/07/2010";"1,7846"
"20/07/2010";"1,7792"
"21/07/2010";"1,7758"
"22/07/2010";"1,7621"
"23/07/2010";"1,7609"
"26/07/2010";"1,7661"
"27/07/2010";"1,7650"
"28/07/2010";"1,7642"
"29/07/2010";"1,7635"
"30/07/2010";"1,7564"
"02/08/2010";"1,7481"
"03/08/2010";"1,7586"
"04/08/2010";"1,7555"
"05/08/2010";"1,7527"
"06/08/2010";"1,7558"
"09/08/2010";"1,7529"
"10/08/2010";"1,7568"
"11/08/2010";"1,7655"
"12/08/2010";"1,7723"
"13/08/2010";"1,7708"
"16/08/2010";"1,7631"
"17/08/2010";"1,7520"
"18/08/2010";"1,7505"
"19/08/2010";"1,7576"
"20/08/2010";"1,7589"
"23/08/2010";"1,7579"
"24/08/2010";"1,7719"
"25/08/2010";"1,7660"
"26/08/2010";"1,7588"
"27/08/2010";"1,7536"
"30/08/2010";"1,7583"
"31/08/2010";"1,7552"
"01/09/2010";"1,7433"
"02/09/2010";"1,7359"
"03/09/2010";"1,7273"
"06/09/2010";"1,7251"
"08/09/2010";"1,7223"
"09/09/2010";"1,7230"
"10/09/2010";"1,7178"
"13/09/2010";"1,7166"
"14/09/2010";"1,7068"
"15/09/2010";"1,7161"
"16/09/2010";"1,7176"
"17/09/2010";"1,7158"
"20/09/2010";"1,7208"
"21/09/2010";"1,7247"
"22/09/2010";"1,7176"
"23/09/2010";"1,7186"
"24/09/2010";"1,7112"
"27/09/2010";"1,7092"
"28/09/2010";"1,7085"
"29/09/2010";"1,7045"
"30/09/2010";"1,6934"
"01/10/2010";"1,6804"
"04/10/2010";"1,6874"
"05/10/2010";"1,6800"
"06/10/2010";"1,6750"
"07/10/2010";"1,6769"
"08/10/2010";"1,6796"
"11/10/2010";"1,6640"
"13/10/2010";"1,6546"
"14/10/2010";"1,6588"
"15/10/2010";"1,6596"
"18/10/2010";"1,6678"
"19/10/2010";"1,6860"
"20/10/2010";"1,6727"
"21/10/2010";"1,6889"
"22/10/2010";"1,6989"
"25/10/2010";"1,7018"
"26/10/2010";"1,7037"
"27/10/2010";"1,7069"
"28/10/2010";"1,7104"
"29/10/2010";"1,7006"
"01/11/2010";"1,7036"
"03/11/2010";"1,6929"
"04/11/2010";"1,6811"
"05/11/2010";"1,6793"
"08/11/2010";"1,6962"
"09/11/2010";"1,6962"
"10/11/2010";"1,7062"
"11/11/2010";"1,7170"
"12/11/2010";"1,7190"
"16/11/2010";"1,7287"
"17/11/2010";"1,7290"
"18/11/2010";"1,7135"
"19/11/2010";"1,7181"
"22/11/2010";"1,7227"
"23/11/2010";"1,7328"
"24/11/2010";"1,7239"
"25/11/2010";"1,7198"
"26/11/2010";"1,7290"
"29/11/2010";"1,7263"
"30/11/2010";"1,7153"
"01/12/2010";"1,7044"
"02/12/2010";"1,7021"
"03/12/2010";"1,6909"
"06/12/2010";"1,6828"
"07/12/2010";"1,6731"
"08/12/2010";"1,6884"
"09/12/2010";"1,7016"
"10/12/2010";"1,7109"
"13/12/2010";"1,7019"
"14/12/2010";"1,6941"
"15/12/2010";"1,6980"
"16/12/2010";"1,7020"
"17/12/2010";"1,7090"
"20/12/2010";"1,7074"
"21/12/2010";"1,6966"
"22/12/2010";"1,6938"
"23/12/2010";"1,6976"
"24/12/2010";"1,6895"
"27/12/2010";"1,6914"
"28/12/2010";"1,6858"
"29/12/2010";"1,6780"
"30/12/2010";"1,6654"
"31/12/2010";"1,6654"
"03/01/2011";"1,6502"
"04/01/2011";"1,6548"
"05/01/2011";"1,6705"
"06/01/2011";"1,6849"
"07/01/2011";"1,6853"
"10/01/2011";"1,6904"
"11/01/2011";"1,6879"
"12/01/2011";"1,6765"
"13/01/2011";"1,6693"
"14/01/2011";"1,6835"
"17/01/2011";"1,6810"
"18/01/2011";"1,6737"
"19/01/2011";"1,6706"
"20/01/2011";"1,6707"
"21/01/2011";"1,6715"
"24/01/2011";"1,6723"
"25/01/2011";"1,6737"
"26/01/2011";"1,6684"
"27/01/2011";"1,6712"
"28/01/2011";"1,6774"
"31/01/2011";"1,6726"
